year,area,age,f
1978,1,5,0.059068996
1978,1,6,0.057430225
1978,1,7,0.062199045
1978,1,8,0.059022073
1978,1,9,0.048334139
1978,1,10,0.037951434
1978,1,11,0.031318629
1978,1,12,0.027610275
1978,1,13,0.025369499
1978,1,14,0.023890974
1978,1,15,0.022866645
1978,1,16,0.022140854
1978,1,17,0.02162153
1978,1,18,0.021248509
1978,1,19,0.020980383
1978,1,20,0.020787875
1978,1,21,0.020649999
1978,1,22,0.020551594
1978,1,23,0.020481673
1978,1,24,0.020432257
1978,1,25,0.020397708
1978,1,26,0.020373424
1978,1,27,0.020356473
1978,1,28,0.020344744
1978,1,29,0.02033671
1978,1,30,0.020331282
1978,1,31,0.020327675
1978,1,32,0.020325336
1978,1,33,0.020323869
1978,1,34,0.020322996
1978,1,35,0.020322524
1978,1,36,0.020322313
1978,1,37,0.020322272
1978,1,38,0.020322272
1978,1,39,0.020322272
1978,1,40,0.020322272
1979,1,1,7.7112374e-05
1979,1,2,0.039983915
1979,1,3,0.055321074
1979,1,4,0.069250972
1979,1,5,0.062375149
1979,1,6,0.063117262
1979,1,7,0.069216194
1979,1,8,0.066802973
1979,1,9,0.056754917
1979,1,10,0.046731368
1979,1,11,0.040155194
1979,1,12,0.036349485
1979,1,13,0.033976102
1979,1,14,0.032374728
1979,1,15,0.031249251
1979,1,16,0.030444259
1979,1,17,0.029864471
1979,1,18,0.02944596
1979,1,19,0.029143954
1979,1,20,0.028926394
1979,1,21,0.028770123
1979,1,22,0.028658283
1979,1,23,0.028578598
1979,1,24,0.028522124
1979,1,25,0.028482497
1979,1,26,0.028454579
1979,1,27,0.028435056
1979,1,28,0.02842152
1979,1,29,0.028412216
1979,1,30,0.0284059
1979,1,31,0.02840169
1979,1,32,0.028398944
1979,1,33,0.028397203
1979,1,34,0.028396144
1979,1,35,0.028395566
1979,1,36,0.028395285
1979,1,37,0.028395207
1979,1,38,0.028395207
1979,1,39,0.028395207
1979,1,40,0.028395207
1980,1,1,6.1082399e-05
1980,1,2,0.040799153
1980,1,3,0.054646028
1980,1,4,0.067595008
1980,1,5,0.061486689
1980,1,6,0.062810818
1980,1,7,0.068830137
1980,1,8,0.066517739
1980,1,9,0.056937212
1980,1,10,0.04734476
1980,1,11,0.040986109
1980,1,12,0.037248556
1980,1,13,0.034882595
1980,1,14,0.033268379
1980,1,15,0.032125248
1980,1,16,0.031303382
1980,1,17,0.030709307
1980,1,18,0.030279375
1980,1,19,0.029968525
1980,1,20,0.029744267
1980,1,21,0.029582977
1980,1,22,0.029467415
1980,1,23,0.029384998
1980,1,24,0.029326525
1980,1,25,0.029285424
1980,1,26,0.029256457
1980,1,27,0.029236166
1980,1,28,0.029222068
1980,1,29,0.029212372
1980,1,30,0.029205778
1980,1,31,0.029201361
1980,1,32,0.029198468
1980,1,33,0.029196625
1980,1,34,0.0291955
1980,1,35,0.029194865
1980,1,36,0.029194552
1980,1,37,0.029194447
1980,1,38,0.029194447
1980,1,39,0.029194447
1980,1,40,0.029194447
1981,1,1,4.8148185e-05
1981,1,2,0.049886415
1981,1,3,0.071718346
1981,1,4,0.089759817
1981,1,5,0.075562216
1981,1,6,0.068824654
1981,1,7,0.070092344
1981,1,8,0.063304374
1981,1,9,0.049381225
1981,1,10,0.037050996
1981,1,11,0.029839961
1981,1,12,0.026284555
1981,1,13,0.024385729
1981,1,14,0.023236391
1981,1,15,0.022479474
1981,1,16,0.021958089
1981,1,17,0.021590837
1981,1,18,0.021329374
1981,1,19,0.02114239
1981,1,20,0.02100856
1981,1,21,0.020912925
1981,1,22,0.020844807
1981,1,23,0.020796522
1981,1,24,0.020762504
1981,1,25,0.020738921
1981,1,26,0.02072231
1981,1,27,0.020710694
1981,1,28,0.020702638
1981,1,29,0.02069711
1981,1,30,0.020693364
1981,1,31,0.02069087
1981,1,32,0.020689246
1981,1,33,0.020688221
1981,1,34,0.020687609
1981,1,35,0.020687272
1981,1,36,0.020687119
1981,1,37,0.020687081
1981,1,38,0.020687081
1981,1,39,0.020687081
1981,1,40,0.020687081
1982,1,1,4.2898678e-05
1982,1,2,0.041848485
1982,1,3,0.061509552
1982,1,4,0.077411675
1982,1,5,0.064194356
1982,1,6,0.057107089
1982,1,7,0.057324456
1982,1,8,0.050956203
1982,1,9,0.038664765
1982,1,10,0.027955506
1982,1,11,0.02181436
1982,1,12,0.018884987
1982,1,13,0.017381778
1982,1,14,0.016502664
1982,1,15,0.015937551
1982,1,16,0.015554407
1982,1,17,0.015287325
1982,1,18,0.015098518
1982,1,19,0.014964182
1982,1,20,0.014868412
1982,1,21,0.014800198
1982,1,22,0.014751762
1982,1,23,0.014717538
1982,1,24,0.014693514
1982,1,25,0.014676964
1982,1,26,0.014665321
1982,1,27,0.014657188
1982,1,28,0.014651558
1982,1,29,0.014647701
1982,1,30,0.014645096
1982,1,31,0.014643368
1982,1,32,0.014642249
1982,1,33,0.014641549
1982,1,34,0.014641135
1982,1,35,0.014640914
1982,1,36,0.014640817
1982,1,37,0.014640802
1982,1,38,0.014640802
1982,1,39,0.014640802
1982,1,40,0.014640802
1983,1,1,5.7839849e-05
1983,1,2,0.043727299
1983,1,3,0.06289417
1983,1,4,0.078975653
1983,1,5,0.067284806
1983,1,6,0.062569866
1983,1,7,0.064790304
1983,1,8,0.059271955
1983,1,9,0.046830057
1983,1,10,0.035489623
1983,1,11,0.028590082
1983,1,12,0.024959399
1983,1,13,0.022877026
1983,1,14,0.021544876
1983,1,15,0.020635513
1983,1,16,0.019995203
1983,1,17,0.019538108
1983,1,18,0.019209996
1983,1,19,0.018974143
1983,1,20,0.018804773
1983,1,21,0.018683441
1983,1,22,0.018596838
1983,1,23,0.018535308
1983,1,24,0.018491834
1983,1,25,0.018461499
1983,1,26,0.018440135
1983,1,27,0.018425191
1983,1,28,0.01841482
1983,1,29,0.018407694
1983,1,30,0.018402856
1983,1,31,0.018399623
1983,1,32,0.018397508
1983,1,33,0.018396166
1983,1,34,0.018395352
1983,1,35,0.018394893
1983,1,36,0.018394671
1983,1,37,0.018394602
1983,1,38,0.018394602
1983,1,39,0.018394602
1983,1,40,0.018394602
1984,1,1,5.0458331e-05
1984,1,2,0.054860566
1984,1,3,0.077288525
1984,1,4,0.09622625
1984,1,5,0.082039552
1984,1,6,0.076105741
1984,1,7,0.078209817
1984,1,8,0.071192968
1984,1,9,0.056229148
1984,1,10,0.042738013
1984,1,11,0.034589586
1984,1,12,0.030338784
1984,1,13,0.027917526
1984,1,14,0.026373353
1984,1,15,0.025319727
1984,1,16,0.024577306
1984,1,17,0.02404673
1984,1,18,0.023665453
1984,1,19,0.023391105
1984,1,20,0.023193901
1984,1,21,0.023052523
1984,1,22,0.022951537
1984,1,23,0.022879733
1984,1,24,0.022828971
1984,1,25,0.022793532
1984,1,26,0.022768552
1984,1,27,0.022751056
1984,1,28,0.022738899
1984,1,29,0.022730528
1984,1,30,0.02272483
1984,1,31,0.02272102
1984,1,32,0.022718511
1984,1,33,0.022716914
1984,1,34,0.022715931
1984,1,35,0.022715378
1984,1,36,0.022715096
1984,1,37,0.022714995
1984,1,38,0.022714995
1984,1,39,0.022714995
1984,1,40,0.022714995
1985,1,1,4.4250868e-05
1985,1,2,0.05335709
1985,1,3,0.070047172
1985,1,4,0.085616052
1985,1,5,0.076944723
1985,1,6,0.076847256
1985,1,7,0.082251748
1985,1,8,0.077898605
1985,1,9,0.065371248
1985,1,10,0.053261449
1985,1,11,0.045313728
1985,1,12,0.040652646
1985,1,13,0.03769162
1985,1,14,0.035658115
1985,1,15,0.034208327
1985,1,16,0.033160134
1985,1,17,0.032399241
1985,1,18,0.031846939
1985,1,19,0.031446807
1985,1,20,0.031157768
1985,1,21,0.030949694
1985,1,22,0.030800508
1985,1,23,0.03069405
1985,1,24,0.030618449
1985,1,25,0.030565268
1985,1,26,0.030527735
1985,1,27,0.030501421
1985,1,28,0.030483085
1985,1,29,0.030470442
1985,1,30,0.030461817
1985,1,31,0.030456008
1985,1,32,0.030452168
1985,1,33,0.030449697
1985,1,34,0.030448163
1985,1,35,0.030447275
1985,1,36,0.03044679
1985,1,37,0.030446606
1985,1,38,0.030446606
1985,1,39,0.030446606
1985,1,40,0.030446606
1986,1,1,4.9771392e-05
1986,1,2,0.032772151
1986,1,3,0.04662889
1986,1,4,0.058526041
1986,1,5,0.050861076
1986,1,6,0.048883839
1986,1,7,0.051964138
1986,1,8,0.048928818
1986,1,9,0.040377475
1986,1,10,0.032384089
1986,1,11,0.027526868
1986,1,12,0.025011588
1986,1,13,0.023602796
1986,1,14,0.022722472
1986,1,15,0.022132925
1986,1,16,0.021723597
1986,1,17,0.021434179
1986,1,18,0.021227685
1986,1,19,0.021079778
1986,1,20,0.020973755
1986,1,21,0.020897871
1986,1,22,0.02084373
1986,1,23,0.020805282
1986,1,24,0.020778138
1986,1,25,0.020759247
1986,1,26,0.020745952
1986,1,27,0.020736665
1986,1,28,0.020730239
1986,1,29,0.02072584
1986,1,30,0.020722875
1986,1,31,0.020720909
1986,1,32,0.020719642
1986,1,33,0.020718855
1986,1,34,0.020718393
1986,1,35,0.02071815
1986,1,36,0.020718051
1986,1,37,0.020718043
1986,1,38,0.020718043
1986,1,39,0.020718043
1986,1,40,0.020718043
1987,1,1,4.5946266e-05
1987,1,2,0.035690212
1987,1,3,0.051230908
1987,1,4,0.064290008
1987,1,5,0.054932869
1987,1,6,0.051369765
1987,1,7,0.053503968
1987,1,8,0.049397957
1987,1,9,0.039690383
1987,1,10,0.030864161
1987,1,11,0.025607173
1987,1,12,0.022954065
1987,1,13,0.021504688
1987,1,14,0.020614242
1987,1,15,0.020023467
1987,1,16,0.019615258
1987,1,17,0.019327376
1987,1,18,0.019122308
1987,1,19,0.018975595
1987,1,20,0.018870541
1987,1,21,0.018795426
1987,1,22,0.018741888
1987,1,23,0.018703909
1987,1,24,0.018677132
1987,1,25,0.018658536
1987,1,26,0.018645445
1987,1,27,0.018636301
1987,1,28,0.018629968
1987,1,29,0.01862563
1987,1,30,0.018622699
1987,1,31,0.018620756
1987,1,32,0.018619498
1987,1,33,0.018618713
1987,1,34,0.018618248
1987,1,35,0.018618
1987,1,36,0.018617894
1987,1,37,0.018617879
1987,1,38,0.018617879
1987,1,39,0.018617879
1987,1,40,0.018617879
1988,1,1,5.6249687e-05
1988,1,2,0.035274522
1988,1,3,0.05047333
1988,1,4,0.063479359
1988,1,5,0.055121059
1988,1,6,0.052970436
1988,1,7,0.056407112
1988,1,8,0.053221804
1988,1,9,0.044023429
1988,1,10,0.035427679
1988,1,11,0.030241699
1988,1,12,0.027594522
1988,1,13,0.026137395
1988,1,14,0.025240608
1988,1,15,0.024646812
1988,1,16,0.024237791
1988,1,17,0.023950147
1988,1,18,0.02374565
1988,1,19,0.023599513
1988,1,20,0.02349492
1988,1,21,0.023420137
1988,1,22,0.023366827
1988,1,23,0.023329001
1988,1,24,0.02330233
1988,1,25,0.023283807
1988,1,26,0.023270777
1988,1,27,0.023261685
1988,1,28,0.023255402
1988,1,29,0.023251111
1988,1,30,0.023248224
1988,1,31,0.023246321
1988,1,32,0.023245101
1988,1,33,0.02324435
1988,1,34,0.023243918
1988,1,35,0.023243696
1988,1,36,0.023243616
1988,1,37,0.023243622
1988,1,38,0.023243622
1988,1,39,0.023243622
1988,1,40,0.023243622
1989,1,1,4.296436e-05
1989,1,2,0.041318288
1989,1,3,0.057819828
1989,1,4,0.071962845
1989,1,5,0.06210432
1989,1,6,0.058799905
1989,1,7,0.061431889
1989,1,8,0.056945394
1989,1,9,0.046220206
1989,1,10,0.036400596
1989,1,11,0.030462062
1989,1,12,0.02738241
1989,1,13,0.025645856
1989,1,14,0.024550078
1989,1,15,0.023809066
1989,1,16,0.023290377
1989,1,17,0.022921371
1989,1,18,0.022656941
1989,1,19,0.022466966
1989,1,20,0.022330514
1989,1,21,0.022232709
1989,1,22,0.022162852
1989,1,23,0.022113186
1989,1,24,0.022078084
1989,1,25,0.022053603
1989,1,26,0.022036349
1989,1,27,0.022024274
1989,1,28,0.022015893
1989,1,29,0.022010135
1989,1,30,0.02200623
1989,1,31,0.022003624
1989,1,32,0.022001925
1989,1,33,0.02200085
1989,1,34,0.022000202
1989,1,35,0.021999842
1989,1,36,0.021999674
1989,1,37,0.021999628
1989,1,38,0.021999628
1989,1,39,0.021999628
1989,1,40,0.021999628
1990,1,1,3.8521385e-05
1990,1,2,0.028810549
1990,1,3,0.039326724
1990,1,4,0.048801971
1990,1,5,0.043457234
1990,1,6,0.043095873
1990,1,7,0.04639535
1990,1,8,0.044162397
1990,1,9,0.0370895
1990,1,10,0.030262147
1990,1,11,0.025894593
1990,1,12,0.023441494
1990,1,13,0.021948006
1990,1,14,0.020954065
1990,1,15,0.020260134
1990,1,16,0.01976529
1990,1,17,0.019409335
1990,1,18,0.019152516
1990,1,19,0.018967203
1990,1,20,0.0188337
1990,1,21,0.018737788
1990,1,22,0.018669137
1990,1,23,0.018620221
1990,1,24,0.018585556
1990,1,25,0.018561247
1990,1,26,0.01854411
1990,1,27,0.018532113
1990,1,28,0.018523781
1990,1,29,0.018518051
1990,1,30,0.018514158
1990,1,31,0.018511553
1990,1,32,0.018509849
1990,1,33,0.018508765
1990,1,34,0.018508105
1990,1,35,0.018507735
1990,1,36,0.018507553
1990,1,37,0.018507496
1990,1,38,0.018507496
1990,1,39,0.018507496
1990,1,40,0.018507496
1991,1,1,5.2841489e-05
1991,1,2,0.023236245
1991,1,3,0.032490941
1991,1,4,0.041064995
1991,1,5,0.037407233
1991,1,6,0.038348922
1991,1,7,0.042545974
1991,1,8,0.041590883
1991,1,9,0.035940279
1991,1,10,0.030216661
1991,1,11,0.026502161
1991,1,12,0.02440933
1991,1,13,0.023145106
1991,1,14,0.022316217
1991,1,15,0.021746917
1991,1,16,0.021346846
1991,1,17,0.021062433
1991,1,18,0.020859055
1991,1,19,0.020713247
1991,1,20,0.020608681
1991,1,21,0.020533799
1991,1,22,0.020480329
1991,1,23,0.0204423
1991,1,24,0.020415398
1991,1,25,0.020396576
1991,1,26,0.020383331
1991,1,27,0.020374077
1991,1,28,0.020367671
1991,1,29,0.020363282
1991,1,30,0.020360317
1991,1,31,0.02035835
1991,1,32,0.020357077
1991,1,33,0.020356282
1991,1,34,0.020355811
1991,1,35,0.02035556
1991,1,36,0.020355452
1991,1,37,0.020355437
1991,1,38,0.020355437
1991,1,39,0.020355437
1991,1,40,0.020355437
1992,1,1,6.608912e-05
1992,1,2,0.03346179
1992,1,3,0.045838713
1992,1,4,0.057361599
1992,1,5,0.052190495
1992,1,6,0.053363556
1992,1,7,0.058739357
1992,1,8,0.056822429
1992,1,9,0.048407843
1992,1,10,0.03990194
1992,1,11,0.034200811
1992,1,12,0.030802649
1992,1,13,0.028629593
1992,1,14,0.027139974
1992,1,15,0.026083625
1992,1,16,0.025324317
1992,1,17,0.024775964
1992,1,18,0.024379591
1992,1,19,0.024093363
1992,1,20,0.023887114
1992,1,21,0.023738937
1992,1,22,0.023632871
1992,1,23,0.023557277
1992,1,24,0.023503674
1992,1,25,0.023466008
1992,1,26,0.023439469
1992,1,27,0.023420895
1992,1,28,0.023407997
1992,1,29,0.023399124
1992,1,30,0.023393092
1992,1,31,0.023389055
1992,1,32,0.023386407
1992,1,33,0.02338472
1992,1,34,0.023383691
1992,1,35,0.023383107
1992,1,36,0.023382817
1992,1,37,0.023382719
1992,1,38,0.023382719
1992,1,39,0.023382719
1992,1,40,0.023382719
1993,1,1,6.633164e-05
1993,1,2,0.023695383
1993,1,3,0.033347346
1993,1,4,0.04245271
1993,1,5,0.039372742
1993,1,6,0.041470161
1993,1,7,0.047020288
1993,1,8,0.046890968
1993,1,9,0.041484765
1993,1,10,0.035782521
1993,1,11,0.032071396
1993,1,12,0.030005622
1993,1,13,0.028782232
1993,1,14,0.027997003
1993,1,15,0.027467845
1993,1,16,0.027101636
1993,1,17,0.026844262
1993,1,18,0.026661685
1993,1,19,0.02653148
1993,1,20,0.026438409
1993,1,21,0.026371896
1993,1,22,0.026324463
1993,1,23,0.026290769
1993,1,24,0.026266966
1993,1,25,0.026250359
1993,1,26,0.026238689
1993,1,27,0.026230557
1993,1,28,0.026224947
1993,1,29,0.026221125
1993,1,30,0.026218564
1993,1,31,0.026216883
1993,1,32,0.026215814
1993,1,33,0.026215166
1993,1,34,0.0262148
1993,1,35,0.026214622
1993,1,36,0.026214567
1993,1,37,0.026214589
1993,1,38,0.026214589
1993,1,39,0.026214589
1993,1,40,0.026214589
1994,1,1,3.4160229e-05
1994,1,2,0.02130938
1994,1,3,0.030687776
1994,1,4,0.038803245
1994,1,5,0.033686004
1994,1,6,0.032155216
1994,1,7,0.034038695
1994,1,8,0.031979143
1994,1,9,0.026337462
1994,1,10,0.021114305
1994,1,11,0.017996883
1994,1,12,0.016436066
1994,1,13,0.015598986
1994,1,14,0.015097311
1994,1,15,0.014772795
1994,1,16,0.014553522
1994,1,17,0.014401662
1994,1,18,0.014294974
1994,1,19,0.014219417
1994,1,20,0.014165706
1994,1,21,0.014127501
1994,1,22,0.014100375
1994,1,23,0.014081192
1994,1,24,0.014067707
1994,1,25,0.014058385
1994,1,26,0.014051832
1994,1,27,0.01404726
1994,1,28,0.014044099
1994,1,29,0.014041942
1994,1,30,0.014040491
1994,1,31,0.014039534
1994,1,32,0.014038921
1994,1,33,0.014038544
1994,1,34,0.014038328
1994,1,35,0.014038217
1994,1,36,0.014038178
1994,1,37,0.014038183
1994,1,38,0.014038183
1994,1,39,0.014038183
1994,1,40,0.014038183
1995,1,1,5.1838742e-05
1995,1,2,0.027641865
1995,1,3,0.036561695
1995,1,4,0.045608707
1995,1,5,0.043092161
1995,1,6,0.045931128
1995,1,7,0.051740349
1995,1,8,0.051499361
1995,1,9,0.045918183
1995,1,10,0.040016635
1995,1,11,0.036101128
1995,1,12,0.033852826
1995,1,13,0.032479091
1995,1,14,0.031575608
1995,1,15,0.030956219
1995,1,16,0.030522471
1995,1,17,0.030215157
1995,1,18,0.029995952
1995,1,19,0.029839018
1995,1,20,0.029726529
1995,1,21,0.029645952
1995,1,22,0.029588363
1995,1,23,0.029547356
1995,1,24,0.029518309
1995,1,25,0.02949795
1995,1,26,0.029483615
1995,1,27,0.029473574
1995,1,28,0.029466616
1995,1,29,0.029461847
1995,1,30,0.029458612
1995,1,31,0.029456466
1995,1,32,0.029455072
1995,1,33,0.029454203
1995,1,34,0.029453689
1995,1,35,0.029453411
1995,1,36,0.029453287
1995,1,37,0.02945327
1995,1,38,0.02945327
1995,1,39,0.02945327
1995,1,40,0.02945327
1996,1,1,3.0805993e-05
1996,1,2,0.02842468
1996,1,3,0.039775117
1996,1,4,0.049750097
1996,1,5,0.043291727
1996,1,6,0.041224665
1996,1,7,0.043195355
1996,1,8,0.040268776
1996,1,9,0.033049399
1996,1,10,0.02644202
1996,1,11,0.022490724
1996,1,12,0.020492541
1996,1,13,0.019404098
1996,1,14,0.018740707
1996,1,15,0.0183052
1996,1,16,0.018007465
1996,1,17,0.017799445
1996,1,18,0.017652363
1996,1,19,0.017547718
1996,1,20,0.017473077
1996,1,21,0.017419841
1996,1,22,0.017381958
1996,1,23,0.017355105
1996,1,24,0.017336178
1996,1,25,0.01732304
1996,1,26,0.017313779
1996,1,27,0.017307298
1996,1,28,0.0173028
1996,1,29,0.017299711
1996,1,30,0.017297618
1996,1,31,0.017296222
1996,1,32,0.017295313
1996,1,33,0.017294741
1996,1,34,0.017294398
1996,1,35,0.01729421
1996,1,36,0.017294123
1996,1,37,0.017294102
1996,1,38,0.017294102
1996,1,39,0.017294102
1996,1,40,0.017294102
1997,1,1,3.1768561e-05
1997,1,2,0.028041115
1997,1,3,0.03917733
1997,1,4,0.049191488
1997,1,5,0.043180005
1997,1,6,0.041437369
1997,1,7,0.043619754
1997,1,8,0.040947049
1997,1,9,0.034016349
1997,1,10,0.027658279
1997,1,11,0.023891316
1997,1,12,0.022030161
1997,1,13,0.021050687
1997,1,14,0.020475633
1997,1,15,0.020110864
1997,1,16,0.019868615
1997,1,17,0.019703236
1997,1,18,0.019588361
1997,1,19,0.019507696
1997,1,20,0.0194507
1997,1,21,0.019410323
1997,1,22,0.019381735
1997,1,23,0.019361554
1997,1,24,0.019347382
1997,1,25,0.019337612
1997,1,26,0.019330726
1997,1,27,0.019325906
1997,1,28,0.019322562
1997,1,29,0.019320268
1997,1,30,0.019318717
1997,1,31,0.019317685
1997,1,32,0.019317016
1997,1,33,0.019316598
1997,1,34,0.01931635
1997,1,35,0.019316218
1997,1,36,0.01931616
1997,1,37,0.019316152
1997,1,38,0.019316152
1997,1,39,0.019316152
1997,1,40,0.019316152
1998,1,1,5.929153e-05
1998,1,2,0.029549349
1998,1,3,0.042292248
1998,1,4,0.05364807
1998,1,5,0.047539967
1998,1,6,0.046794561
1998,1,7,0.05061478
1998,1,8,0.04841924
1998,1,9,0.040724619
1998,1,10,0.033318605
1998,1,11,0.028720734
1998,1,12,0.026278984
1998,1,13,0.024885312
1998,1,14,0.024008557
1998,1,15,0.023422592
1998,1,16,0.023018179
1998,1,17,0.022734202
1998,1,18,0.022532884
1998,1,19,0.022389447
1998,1,20,0.022287057
1998,1,21,0.022213997
1998,1,22,0.022161984
1998,1,23,0.0221251
1998,1,24,0.022099084
1998,1,25,0.022080977
1998,1,26,0.022068241
1998,1,27,0.022059349
1998,1,28,0.022053197
1998,1,29,0.022048989
1998,1,30,0.022046149
1998,1,31,0.022044269
1998,1,32,0.022043056
1998,1,33,0.022042302
1998,1,34,0.022041859
1998,1,35,0.022041628
1998,1,36,0.022041531
1998,1,37,0.022041524
1998,1,38,0.022041524
1998,1,39,0.022041524
1998,1,40,0.022041524
1999,1,1,5.7730483e-05
1999,1,2,0.044604333
1999,1,3,0.060111258
1999,1,4,0.07450646
1999,1,5,0.06702071
1999,1,6,0.06705436
1999,1,7,0.07230704
1999,1,8,0.06891442
1999,1,9,0.058047337
1999,1,10,0.047460115
1999,1,11,0.040559155
1999,1,12,0.036574935
1999,1,13,0.034089795
1999,1,14,0.032410417
1999,1,15,0.031228204
1999,1,16,0.030381654
1999,1,17,0.029771539
1999,1,18,0.029331019
1999,1,19,0.029013115
1999,1,20,0.02878411
1999,1,21,0.028619613
1999,1,22,0.028501868
1999,1,23,0.028417965
1999,1,24,0.028358459
1999,1,25,0.028316673
1999,1,26,0.028287214
1999,1,27,0.028266569
1999,1,28,0.028252211
1999,1,29,0.028242321
1999,1,30,0.028235575
1999,1,31,0.028231057
1999,1,32,0.028228083
1999,1,33,0.028226172
1999,1,34,0.028225
1999,1,35,0.028224321
1999,1,36,0.028223975
1999,1,37,0.028223848
1999,1,38,0.028223848
1999,1,39,0.028223848
1999,1,40,0.028223848
2000,1,1,5.9500198e-05
2000,1,2,0.043870712
2000,1,3,0.060518242
2000,1,4,0.075645786
2000,1,5,0.067214545
2000,1,6,0.066016602
2000,1,7,0.070583318
2000,1,8,0.066887936
2000,1,9,0.055944574
2000,1,10,0.0455262
2000,1,11,0.038985046
2000,1,12,0.035418234
2000,1,13,0.033315307
2000,1,14,0.031952844
2000,1,15,0.031020847
2000,1,16,0.030366336
2000,1,17,0.029900879
2000,1,18,0.02956791
2000,1,19,0.029329138
2000,1,20,0.02915792
2000,1,21,0.029035334
2000,1,22,0.02894781
2000,1,23,0.028885583
2000,1,24,0.028841567
2000,1,25,0.028810777
2000,1,26,0.028789083
2000,1,27,0.028773888
2000,1,28,0.028763335
2000,1,29,0.028756076
2000,1,30,0.028751141
2000,1,31,0.028747841
2000,1,32,0.028745675
2000,1,33,0.028744305
2000,1,34,0.028743466
2000,1,35,0.028742988
2000,1,36,0.028742755
2000,1,37,0.028742686
2000,1,38,0.028742686
2000,1,39,0.028742686
2000,1,40,0.028742686
2001,1,1,5.2105786e-05
2001,1,2,0.037798955
2001,1,3,0.053797595
2001,1,4,0.067698265
2001,1,5,0.058637012
2001,1,6,0.0555838
2001,1,7,0.058223185
2001,1,8,0.054033886
2001,1,9,0.043761912
2001,1,10,0.034290175
2001,1,11,0.028513871
2001,1,12,0.025484838
2001,1,13,0.023764253
2001,1,14,0.022677995
2001,1,15,0.021946425
2001,1,16,0.021437365
2001,1,17,0.021077434
2001,1,18,0.020820952
2001,1,19,0.020637573
2001,1,20,0.02050638
2001,1,21,0.020412643
2001,1,22,0.020345854
2001,1,23,0.020298462
2001,1,24,0.02026501
2001,1,25,0.020241703
2001,1,26,0.020225284
2001,1,27,0.0202138
2001,1,28,0.020205826
2001,1,29,0.020200348
2001,1,30,0.020196629
2001,1,31,0.020194143
2001,1,32,0.020192518
2001,1,33,0.020191487
2001,1,34,0.020190863
2001,1,35,0.020190511
2001,1,36,0.020190344
2001,1,37,0.020190293
2001,1,38,0.020190293
2001,1,39,0.020190293
2001,1,40,0.020190293
2002,1,1,4.3983298e-05
2002,1,2,0.047251801
2002,1,3,0.067746353
2002,1,4,0.08486235
2002,1,5,0.071553416
2002,1,6,0.065037918
2002,1,7,0.065915336
2002,1,8,0.059184325
2002,1,9,0.04577035
2002,1,10,0.033888913
2002,1,11,0.026861409
2002,1,12,0.023316022
2002,1,13,0.021371005
2002,1,14,0.020168038
2002,1,15,0.019364692
2002,1,16,0.018806864
2002,1,17,0.018412263
2002,1,18,0.018130761
2002,1,19,0.017929294
2002,1,20,0.017785077
2002,1,21,0.01768202
2002,1,22,0.017608611
2002,1,23,0.01755655
2002,1,24,0.01751984
2002,1,25,0.017494316
2002,1,26,0.01747633
2002,1,27,0.017463736
2002,1,28,0.017454985
2002,1,29,0.017448962
2002,1,30,0.017444864
2002,1,31,0.017442119
2002,1,32,0.017440316
2002,1,33,0.017439164
2002,1,34,0.017438459
2002,1,35,0.017438055
2002,1,36,0.017437854
2002,1,37,0.017437783
2002,1,38,0.017437783
2002,1,39,0.017437783
2002,1,40,0.017437783
2003,1,1,8.5084376e-05
2003,1,2,0.047545807
2003,1,3,0.06601735
2003,1,4,0.08319782
2003,1,5,0.07511181
2003,1,6,0.07544867
2003,1,7,0.08219426
2003,1,8,0.079296947
2003,1,9,0.06777431
2003,1,10,0.05649658
2003,1,11,0.049368229
2003,1,12,0.045487626
2003,1,13,0.043220204
2003,1,14,0.041770572
2003,1,15,0.040792528
2003,1,16,0.040113985
2003,1,17,0.039636123
