year,season,fishery,area,catch
1991,1,15,2,2655.76
1992,1,15,2,1105
1993,1,15,2,1203.25
1994,1,15,2,1858.25
1995,1,15,2,2151.76
1996,1,15,2,2154.5
1997,1,15,2,2041.25
1998,1,15,2,2299.5
1999,1,15,2,2395.5
2000,1,15,2,2363.5
2001,1,15,2,2228.5
2002,1,15,2,2485.75
2003,1,15,2,3135
2004,1,15,2,3274.75
2005,1,15,2,3247.5
2006,1,15,2,3624.5
2007,1,15,2,4213.25
2008,1,15,2,3928
2009,1,15,2,1942
2010,1,15,2,2828.5
2011,1,15,2,2644.25
2012,1,15,2,3612.25
2013,1,15,2,3182.75
2014,1,15,2,6731.26
2015,1,15,2,5206.25
2016,1,15,2,4398.25
2017,1,15,2,5990.26
2018,1,15,2,6760.25
2019,1,15,2,6247
2020,1,15,2,4143
2021,1,15,2,4878
2022,1,15,2,4464
2023,1,15,2,4584
2024,1,15,2,8355
1952,1,16,2,0
1953,1,16,2,0
1954,1,16,2,0
1955,1,16,2,0
1956,1,16,2,0
1957,1,16,2,0
1958,1,16,2,0
1959,1,16,2,0
1960,1,16,2,0
1961,1,16,2,0
1962,1,16,2,0
1963,1,16,2,0
1964,1,16,2,0
1965,1,16,2,0
1966,1,16,2,0
1967,1,16,2,0
1968,1,16,2,0
1969,1,16,2,0
1970,1,16,2,0
1971,1,16,2,0
1972,1,16,2,53.4
1973,1,16,2,200
1974,1,16,2,87.4
1975,1,16,2,19.7
1976,1,16,2,185.297
1977,1,16,2,208.475
1978,1,16,2,284.927
1979,1,16,2,478.133
1980,1,16,2,1080.84
1981,1,16,2,1197.29
1982,1,16,2,1420.2
1983,1,16,2,1547.8
1984,1,16,2,1568.51
1985,1,16,2,1766.33
1986,1,16,2,1764.82
1987,1,16,2,1996.07
1988,1,16,2,2350.61
1989,1,16,2,2554.2
1990,1,16,2,2946.12
1991,1,16,2,2985.21
1992,1,16,2,3446.47
1993,1,16,2,3146.54
1994,1,16,2,3491.79
1995,1,16,2,3733.55
1996,1,16,2,5792.11
1997,1,16,2,4300.2
1998,1,16,2,5656.49
1999,1,16,2,5368.37
2000,1,16,2,5711.98
2001,1,16,2,5256
2002,1,16,2,5053.85
2003,1,16,2,5153.78
2004,1,16,2,6793.94
2005,1,16,2,5652.51
2006,1,16,2,4602.34
2007,1,16,2,5633.21
2008,1,16,2,4700.13
2009,1,16,2,4693.35
2010,1,16,2,3870.44
2011,1,16,2,8048.27
2012,1,16,2,7657.7
2013,1,16,2,4580.75
2014,1,16,2,5075.79
2015,1,16,2,8109.29
2016,1,16,2,4973.67
2017,1,16,2,5328.31
2018,1,16,2,5599.19
2019,1,16,2,3612.26
2020,1,16,2,6793.73
2021,1,16,2,4233.25
2022,1,16,2,3881.39
2023,1,16,2,3377.44
2024,1,16,2,3168.24
1952,1,17,2,0
1953,1,17,2,0
1954,1,17,2,0
1955,1,17,2,0
1956,1,17,2,0
1957,1,17,2,0
1958,1,17,2,0
1959,1,17,2,0
1960,1,17,2,0
1961,1,17,2,0
1962,1,17,2,0
1963,1,17,2,0
1964,1,17,2,0
1965,1,17,2,0
1966,1,17,2,0
1967,1,17,2,0
1968,1,17,2,0
1969,1,17,2,0
1970,1,17,2,0
1971,1,17,2,0
1972,1,17,2,0
1973,1,17,2,0
1974,1,17,2,0
1975,1,17,2,0
1976,1,17,2,0
1977,1,17,2,0
1978,1,17,2,0
1979,1,17,2,0
1980,1,17,2,96.3
1981,1,17,2,108.33
1982,1,17,2,117.72
1983,1,17,2,131.73
1984,1,17,2,143.43
1985,1,17,2,157.23
1986,1,17,2,162.49
1987,1,17,2,273.808
1988,1,17,2,225.121
1989,1,17,2,267.726
1990,1,17,2,342.063
1991,1,17,2,278.97
1992,1,17,2,320.7
1993,1,17,2,293.83
1994,1,17,2,325.91
1995,1,17,2,347.25
1996,1,17,2,538.94
1997,1,17,2,401.04
1998,1,17,2,529.47
1999,1,17,2,502.46
2000,1,17,2,534.63
2001,1,17,2,491.98
2002,1,17,2,472.9
2003,1,17,2,482.38
2004,1,17,2,635.07
2005,1,17,2,648.18
2006,1,17,2,453.42
2007,1,17,2,649.74
2008,1,17,2,528.13
2009,1,17,2,492.07
2010,1,17,2,254.73
2011,1,17,2,322.83
2012,1,17,2,965.83
2013,1,17,2,1562.84
2014,1,17,2,826.5
2015,1,17,2,452.14
2016,1,17,2,1249.81
2017,1,17,2,3374.69
2018,1,17,2,1491.03
2019,1,17,2,939.13
2020,1,17,2,1654.16
2021,1,17,2,2386.07
2022,1,17,2,1548.9
2023,1,17,2,1604.73
2024,1,17,2,1396.65
1952,1,18,2,0
1953,1,18,2,0
1954,1,18,2,0
1955,1,18,2,0
1956,1,18,2,0
1957,1,18,2,0
1958,1,18,2,0
1959,1,18,2,0
1960,1,18,2,0
1961,1,18,2,0
1962,1,18,2,0
1963,1,18,2,0
1964,1,18,2,0
1965,1,18,2,0
1966,1,18,2,0
1967,1,18,2,0
1968,1,18,2,0
1969,1,18,2,0
1970,1,18,2,409.29
1971,1,18,2,460.908
1972,1,18,2,464.982
1973,1,18,2,562.884
1974,1,18,2,658.014
1975,1,18,2,680.106
1976,1,18,2,573.3
1977,1,18,2,981.204
1978,1,18,2,441.714
1979,1,18,2,1060.42
1980,1,18,2,849.926
1981,1,18,2,1349.21
1982,1,18,2,1715.11
1983,1,18,2,1857.91
1984,1,18,2,1848.57
1985,1,18,2,1685.08
1986,1,18,2,1632.29
1987,1,18,2,1737.19
1988,1,18,2,1537.76
1989,1,18,2,1733.51
1990,1,18,2,2112.11
1991,1,18,2,2322.19
1992,1,18,2,1539.4
1993,1,18,2,819.294
1994,1,18,2,2035.4
1995,1,18,2,2232.51
1996,1,18,2,2277.49
1997,1,18,2,3051.03
1998,1,18,2,2344.48
1999,1,18,2,2492.88
2000,1,18,2,3228.43
2001,1,18,2,2959.8
2002,1,18,2,2681.13
2003,1,18,2,3797.6
2004,1,18,2,3865.8
2005,1,18,2,4276.4
2006,1,18,2,4800.81
2007,1,18,2,5133.49
2008,1,18,2,5473.32
2009,1,18,2,3071.29
2010,1,18,2,1686.37
2011,1,18,2,1178.98
2012,1,18,2,1273.31
2013,1,18,2,693.462
2014,1,18,2,1385.75
2015,1,18,2,1913.27
2016,1,18,2,1977.23
2017,1,18,2,1956.99
2018,1,18,2,1864.21
2019,1,18,2,1757.53
2020,1,18,2,1041.72
2021,1,18,2,933.683
2022,1,18,2,816.783
2023,1,18,2,509.895
2024,1,18,2,645.829
1952,1,19,2,0
1953,1,19,2,0
1954,1,19,2,0
1955,1,19,2,0
1956,1,19,2,0
1957,1,19,2,0
1958,1,19,2,0
1959,1,19,2,0
1960,1,19,2,0
1961,1,19,2,0
1962,1,19,2,0
1963,1,19,2,0
1964,1,19,2,0
1965,1,19,2,0
1966,1,19,2,0
1967,1,19,2,0
1968,1,19,2,0
1969,1,19,2,0
1970,1,19,2,3.54
1971,1,19,2,54.418
1972,1,19,2,119.879
1973,1,19,2,10.354
1974,1,19,2,47.604
1975,1,19,2,226.061
1976,1,19,2,449.26
1977,1,19,2,607.751
1978,1,19,2,874.118
1979,1,19,2,2294.54
1980,1,19,2,1149.2
1981,1,19,2,293.319
1982,1,19,2,633.962
1983,1,19,2,2703.04
1984,1,19,2,699.452
1985,1,19,2,2407.6
1986,1,19,2,139.43
1987,1,19,2,361.498
1988,1,19,2,373.778
1989,1,19,2,2130.31
1990,1,19,2,535.622
1991,1,19,2,2322.42
1992,1,19,2,8838.17
1993,1,19,2,29.47
1994,1,19,2,54.683
1995,1,19,2,139.63
1996,1,19,2,206.258
1997,1,19,2,542.154
1998,1,19,2,193.02
1999,1,19,2,675.735
2000,1,19,2,154.129
2001,1,19,2,173.105
2002,1,19,2,33.657
2003,1,19,2,533.693
2004,1,19,2,95.823
2005,1,19,2,211.75
2006,1,19,2,226.094
2007,1,19,2,181.646
2008,1,19,2,274.064
2009,1,19,2,83.6
2010,1,19,2,0
2011,1,19,2,24.344
2012,1,19,2,69.435
2013,1,19,2,0
2014,1,19,2,3.646
2015,1,19,2,0
2016,1,19,2,0
2017,1,19,2,85.402
2018,1,19,2,57.091
2019,1,19,2,0
2020,1,19,2,119.516
2021,1,19,2,24.503
2022,1,19,2,156.649
2023,1,19,2,154.135
2024,1,19,2,76.78
1952,1,20,2,0
1953,1,20,2,0
1954,1,20,2,0
1955,1,20,2,0
1956,1,20,2,0
1957,1,20,2,0
1958,1,20,2,0
1959,1,20,2,0
1960,1,20,2,0
1961,1,20,2,0
1962,1,20,2,0
1963,1,20,2,0
1964,1,20,2,0
1965,1,20,2,0
1966,1,20,2,0
1967,1,20,2,0
1968,1,20,2,0
1969,1,20,2,0
1970,1,20,2,16.923
1971,1,20,2,0
1972,1,20,2,0
1973,1,20,2,0
1974,1,20,2,0
1975,1,20,2,23.661
1976,1,20,2,0
1977,1,20,2,32.526
1978,1,20,2,267.859
1979,1,20,2,34.794
1980,1,20,2,823.775
1981,1,20,2,2.481
1982,1,20,2,765.726
1983,1,20,2,693.094
1984,1,20,2,55.614
1985,1,20,2,634.976
1986,1,20,2,36.134
1987,1,20,2,377.776
1988,1,20,2,12.998
1989,1,20,2,104.545
1990,1,20,2,523.767
1991,1,20,2,1823.43
1992,1,20,2,6799.32
1993,1,20,2,5.119
1994,1,20,2,316.326
1995,1,20,2,51.747
1996,1,20,2,35.634
1997,1,20,2,2265.5
1998,1,20,2,0
1999,1,20,2,804.641
2000,1,20,2,241.036
2001,1,20,2,242.961
2002,1,20,2,216.402
2003,1,20,2,370.312
2004,1,20,2,294.7
2005,1,20,2,781.58
2006,1,20,2,448.442
2007,1,20,2,508.07
2008,1,20,2,328.782
2009,1,20,2,393.151
2010,1,20,2,240.492
2011,1,20,2,261.939
2012,1,20,2,231.562
2013,1,20,2,182.736
2014,1,20,2,281.569
2015,1,20,2,316.952
2016,1,20,2,703.508
2017,1,20,2,2835.2
2018,1,20,2,565.12
2019,1,20,2,296.156
2020,1,20,2,220.199
2021,1,20,2,190.305
2022,1,20,2,204.645
2023,1,20,2,559.17
2024,1,20,2,351.096
1952,1,21,2,0
1953,1,21,2,0
1954,1,21,2,0
1955,1,21,2,0
1956,1,21,2,0
1957,1,21,2,0
1958,1,21,2,0
1959,1,21,2,0
1960,1,21,2,0
1961,1,21,2,0
1962,1,21,2,0
1963,1,21,2,0
1964,1,21,2,0
1965,1,21,2,0
1966,1,21,2,0
1967,1,21,2,0
1968,1,21,2,0
1969,1,21,2,0
1970,1,21,2,1237.5
1971,1,21,2,1282.5
1972,1,21,2,2025
1973,1,21,2,2295
1974,1,21,2,2287.25
1975,1,21,2,2489
1976,1,21,2,1694.25
1977,1,21,2,2310.25
1978,1,21,2,1850.75
1979,1,21,2,2583.5
1980,1,21,2,2080.75
1981,1,21,2,2644.93
1982,1,21,2,2924.82
1983,1,21,2,2759.04
1984,1,21,2,3904.34
1985,1,21,2,4428.01
1986,1,21,2,5514.02
1987,1,21,2,6195.26
1988,1,21,2,7370.46
1989,1,21,2,8653.85
1990,1,21,2,6462.24
1991,1,21,2,6604.79
1992,1,21,2,7593.26
1993,1,21,2,6956.47
1994,1,21,2,7716.17
1995,1,21,2,8222.29
1996,1,21,2,12760.9
1997,1,21,2,9494.99
1998,1,21,2,12536
1999,1,21,2,11897.4
2000,1,21,2,12658.9
2001,1,21,2,11648.6
2002,1,21,2,11196.1
2003,1,21,2,11420.9
2004,1,21,2,15036.6
2005,1,21,2,4651.61
2006,1,21,2,3744.05
2007,1,21,2,5060.52
2008,1,21,2,4496.69
2009,1,21,2,7714.26
2010,1,21,2,5852.01
2011,1,21,2,10903.4
2012,1,21,2,19279.7
2013,1,21,2,22749.4
2014,1,21,2,14486
2015,1,21,2,14539.5
2016,1,21,2,23877.3
2017,1,21,2,25961.9
2018,1,21,2,33564.1
2019,1,21,2,37403.4
2020,1,21,2,34116.2
2021,1,21,2,36352.8
2022,1,21,2,33392.7
2023,1,21,2,33539.7
2024,1,21,2,21591.8
1952,1,22,2,0
1953,1,22,2,0
1954,1,22,2,0
1955,1,22,2,0
1956,1,22,2,0
1957,1,22,2,0
1958,1,22,2,0
1959,1,22,2,0
1960,1,22,2,0
1961,1,22,2,0
1962,1,22,2,0
1963,1,22,2,0
1964,1,22,2,0
1965,1,22,2,0
1966,1,22,2,0
1967,1,22,2,0
1968,1,22,2,0
1969,1,22,2,0
1970,1,22,2,5727.75
1971,1,22,2,6412.34
1972,1,22,2,6641.98
1973,1,22,2,7955.39
1974,1,22,2,9253.77
1975,1,22,2,9456.93
1976,1,22,2,7967.18
1977,1,22,2,11548.8
1978,1,22,2,6985.58
1979,1,22,2,9142.11
1980,1,22,2,8358.86
1981,1,22,2,9711.85
1982,1,22,2,8925.15
1983,1,22,2,10676.1
1984,1,22,2,10220.9
1985,1,22,2,11626.9
1986,1,22,2,10925.9
1987,1,22,2,8886.79
1988,1,22,2,9871.91
1989,1,22,2,10839.2
1990,1,22,2,15211.9
1991,1,22,2,17678.5
1992,1,22,2,8422.13
1993,1,22,2,7455.42
1994,1,22,2,12113.1
1995,1,22,2,12916.2
1996,1,22,2,12999.9
1997,1,22,2,13740.8
1998,1,22,2,14203.7
1999,1,22,2,15047.3
2000,1,22,2,16460.6
2001,1,22,2,15156.5
2002,1,22,2,16226.9
2003,1,22,2,21553.1
2004,1,22,2,22144.5
2005,1,22,2,21176.8
2006,1,22,2,23364.9
2007,1,22,2,26237.8
2008,1,22,2,26957.2
2009,1,22,2,17568.4
2010,1,22,2,15095.3
2011,1,22,2,6618.01
2012,1,22,2,5719.26
2013,1,22,2,8231.82
2014,1,22,2,8366.37
2015,1,22,2,8777.4
2016,1,22,2,8815.21
2017,1,22,2,10946.4
2018,1,22,2,8262.04
2019,1,22,2,6957.12
2020,1,22,2,10630.2
2021,1,22,2,12486.5
2022,1,22,2,8128
2023,1,22,2,9748.44
2024,1,22,2,8131.36
1952,1,23,2,0
1953,1,23,2,0
1954,1,23,2,0
1955,1,23,2,0
1956,1,23,2,0
1957,1,23,2,0
1958,1,23,2,0
1959,1,23,2,0
1960,1,23,2,0
1961,1,23,2,0
1962,1,23,2,0
1963,1,23,2,0
1964,1,23,2,0
1965,1,23,2,0
1966,1,23,2,0
1967,1,23,2,0
1968,1,23,2,0
1969,1,23,2,0
1970,1,23,2,0
1971,1,23,2,0
1972,1,23,2,0
1973,1,23,2,0
1974,1,23,2,0
1975,1,23,2,0
1976,1,23,2,0
1977,1,23,2,0
1978,1,23,2,0
1979,1,23,2,0
1980,1,23,2,0
1981,1,23,2,0
1982,1,23,2,0
1983,1,23,2,0
1984,1,23,2,0
1985,1,23,2,0
1986,1,23,2,0
1987,1,23,2,0
1988,1,23,2,0
1989,1,23,2,0
1990,1,23,2,0
1991,1,23,2,0
1992,1,23,2,0
1993,1,23,2,0
1994,1,23,2,0
1995,1,23,2,0
1996,1,23,2,0
1997,1,23,2,0
1998,1,23,2,0
1999,1,23,2,0
2000,1,23,2,410.914
2001,1,23,2,432.462
2002,1,23,2,460.471
2003,1,23,2,457.589
2004,1,23,2,617.264
2005,1,23,2,674.538
2006,1,23,2,676.75
2007,1,23,2,697.862
2008,1,23,2,642.334
2009,1,23,2,551.749
2010,1,23,2,513.771
2011,1,23,2,515.9
2012,1,23,2,495.73
2013,1,23,2,813.255
2014,1,23,2,400.066
2015,1,23,2,773.36
2016,1,23,2,952.703
2017,1,23,2,673.873
2018,1,23,2,833.566
2019,1,23,2,488.063
2020,1,23,2,430.374
2021,1,23,2,349.925
2022,1,23,2,696.682
2023,1,23,2,646.23
2024,1,23,2,437.034
1952,1,24,3,0
1953,1,24,3,0
1954,1,24,3,0
1955,1,24,3,0
1956,1,24,3,0
1957,1,24,3,0
1958,1,24,3,0
1959,1,24,3,0
1960,1,24,3,0
1961,1,24,3,0
1962,1,24,3,0
1963,1,24,3,0
1964,1,24,3,0
1965,1,24,3,0
1966,1,24,3,0
1967,1,24,3,0
1968,1,24,3,0
1969,1,24,3,0
1970,1,24,3,27.81
1971,1,24,3,51.92
1972,1,24,3,275
1973,1,24,3,504.95
1974,1,24,3,103.43
1975,1,24,3,313.31
1976,1,24,3,306.56
1977,1,24,3,663.55
1978,1,24,3,679.61
1979,1,24,3,259.69
1980,1,24,3,403.46
1981,1,24,3,374.96
1982,1,24,3,9.5
1983,1,24,3,32.85
1984,1,24,3,29.19
1985,1,24,3,1456.19
1986,1,24,3,27.46
1987,1,24,3,17.17
1988,1,24,3,107.52
1989,1,24,3,297.19
1990,1,24,3,158.94
1991,1,24,3,255.04
1992,1,24,3,181.34
1993,1,24,3,470.47
1994,1,24,3,238.41
1995,1,24,3,503.543
1996,1,24,3,549.89
1997,1,24,3,349.81
1998,1,24,3,244.1
1999,1,24,3,148.74
2000,1,24,3,97.615
2001,1,24,3,0
2002,1,24,3,132.01
2003,1,24,3,189.957
2004,1,24,3,42.402
2005,1,24,3,61.599
2006,1,24,3,108.668
2007,1,24,3,51.24
2008,1,24,3,17.446
2009,1,24,3,0
2010,1,24,3,0
2011,1,24,3,3.175
2012,1,24,3,36.046
2013,1,24,3,89.321
2014,1,24,3,3.3
2015,1,24,3,0
2016,1,24,3,0
2017,1,24,3,65.817
2018,1,24,3,51.504
2019,1,24,3,41.96
2020,1,24,3,55.02
2021,1,24,3,65.92
2022,1,24,3,33.725
2023,1,24,3,1.126
2024,1,24,3,0
1952,1,25,3,0
1953,1,25,3,0
1954,1,25,3,0
1955,1,25,3,0
1956,1,25,3,0
1957,1,25,3,0
1958,1,25,3,0
1959,1,25,3,0
1960,1,25,3,0
1961,1,25,3,0
1962,1,25,3,0
1963,1,25,3,0
1964,1,25,3,0
1965,1,25,3,0
1966,1,25,3,0
1967,1,25,3,0
1968,1,25,3,0
1969,1,25,3,1.757
1970,1,25,3,0
1971,1,25,3,3.742
1972,1,25,3,0
1973,1,25,3,126.252
1974,1,25,3,18.471
1975,1,25,3,6.177
1976,1,25,3,347.916
1977,1,25,3,671.204
1978,1,25,3,474.863
1979,1,25,3,127.916
1980,1,25,3,453.755
1981,1,25,3,957.311
1982,1,25,3,3440.16
1983,1,25,3,5525.9
1984,1,25,3,4886.95
1985,1,25,3,5762.61
1986,1,25,3,13930.6
1987,1,25,3,2050.76
1988,1,25,3,2778.88
1989,1,25,3,13429.7
1990,1,25,3,9858.25
1991,1,25,3,19622.5
1992,1,25,3,11237.7
1993,1,25,3,7772.81
1994,1,25,3,6430.19
1995,1,25,3,9244.25
1996,1,25,3,14256.4
1997,1,25,3,17079.2
1998,1,25,3,8517.04
1999,1,25,3,9741.9
2000,1,25,3,8916.39
2001,1,25,3,6611.18
2002,1,25,3,14760.8
2003,1,25,3,14763.7
2004,1,25,3,15485.9
2005,1,25,3,10383
2006,1,25,3,16653.7
2007,1,25,3,11226.3
2008,1,25,3,14372.5
2009,1,25,3,17602.1
2010,1,25,3,12220.3
2011,1,25,3,11246.4
2012,1,25,3,12225.9
2013,1,25,3,10491.9
2014,1,25,3,7574.07
2015,1,25,3,4336.95
2016,1,25,3,7314.92
2017,1,25,3,8375.64
2018,1,25,3,6172.42
2019,1,25,3,4415.93
2020,1,25,3,2645.53
2021,1,25,3,7511.31
2022,1,25,3,5128.23
2023,1,25,3,8371.65
2024,1,25,3,6931.2
1952,1,26,3,0
1953,1,26,3,0
1954,1,26,3,0
1955,1,26,3,0
1956,1,26,3,0
1957,1,26,3,0
1958,1,26,3,0
1959,1,26,3,0
1960,1,26,3,0
1961,1,26,3,0
1962,1,26,3,0
1963,1,26,3,0
1964,1,26,3,0
1965,1,26,3,0
1966,1,26,3,0
1967,1,26,3,0
1968,1,26,3,0
1969,1,26,3,0
1970,1,26,3,0
1971,1,26,3,0
1972,1,26,3,0
1973,1,26,3,126.234
1974,1,26,3,1.307
1975,1,26,3,0
1976,1,26,3,0
1977,1,26,3,0
1978,1,26,3,320.9
1979,1,26,3,19.031
1980,1,26,3,59.658
1981,1,26,3,4.64
1982,1,26,3,1609.33
1983,1,26,3,1053.9
1984,1,26,3,1648.02
1985,1,26,3,3934.16
1986,1,26,3,4237.33
1987,1,26,3,3197.09
1988,1,26,3,537.764
1989,1,26,3,6417.67
1990,1,26,3,3493.56
1991,1,26,3,28442.6
1992,1,26,3,9891.99
1993,1,26,3,4479.76
1994,1,26,3,2617.63
1995,1,26,3,3586.12
1996,1,26,3,10496.8
1997,1,26,3,7249.05
1998,1,26,3,9555.21
1999,1,26,3,1745.09
2000,1,26,3,4881.56
2001,1,26,3,1386.08
2002,1,26,3,2914.14
2003,1,26,3,29680.2
2004,1,26,3,3488.07
2005,1,26,3,6492.89
2006,1,26,3,6011.12
2007,1,26,3,15859.5
2008,1,26,3,8805.33
2009,1,26,3,12100.3
2010,1,26,3,30929.4
2011,1,26,3,14757.4
2012,1,26,3,17287.1
2013,1,26,3,22102.5
2014,1,26,3,23676
2015,1,26,3,15878.5
2016,1,26,3,7136.71
2017,1,26,3,32335
2018,1,26,3,18114.2
2019,1,26,3,24567.7
2020,1,26,3,47056.9
2021,1,26,3,18372.6
2022,1,26,3,15152.8
2023,1,26,3,21869
2024,1,26,3,35971
1952,1,27,4,0
1953,1,27,4,0
1954,1,27,4,0
1955,1,27,4,0
1956,1,27,4,0
1957,1,27,4,0
1958,1,27,4,0
1959,1,27,4,0
1960,1,27,4,0
1961,1,27,4,0
1962,1,27,4,0
1963,1,27,4,0
1964,1,27,4,0
1965,1,27,4,0
1966,1,27,4,0
1967,1,27,4,0
1968,1,27,4,0
1969,1,27,4,0
1970,1,27,4,0
1971,1,27,4,0
1972,1,27,4,112.7
1973,1,27,4,287.4
1974,1,27,4,33.5
1975,1,27,4,103.2
1976,1,27,4,22.8
1977,1,27,4,399.2
1978,1,27,4,274.3
1979,1,27,4,53.6
1980,1,27,4,330.8
1981,1,27,4,122.3
1982,1,27,4,147
1983,1,27,4,78.9
1984,1,27,4,217.3
1985,1,27,4,250.1
1986,1,27,4,342.92
1987,1,27,4,139.7
1988,1,27,4,128.03
1989,1,27,4,20.55
1990,1,27,4,38.9
1991,1,27,4,40.6
1992,1,27,4,47.85
1993,1,27,4,93.51
1994,1,27,4,77.78
1995,1,27,4,48.032
1996,1,27,4,10.63
1997,1,27,4,56.49
1998,1,27,4,36.43
1999,1,27,4,24.2
2000,1,27,4,8
2001,1,27,4,10.8
2002,1,27,4,0
2003,1,27,4,62.2
2004,1,27,4,25.2
2005,1,27,4,31.2
2006,1,27,4,62.43
2007,1,27,4,4.858
2008,1,27,4,40.153
2009,1,27,4,14.6
2010,1,27,4,0
2011,1,27,4,22.2
2012,1,27,4,4.7
2013,1,27,4,31.5
2014,1,27,4,5.6
2015,1,27,4,4
2016,1,27,4,7.5
2017,1,27,4,8.2
2018,1,27,4,2.9
2019,1,27,4,0
2020,1,27,4,1.5
2021,1,27,4,6.9
2022,1,27,4,8.7
2023,1,27,4,2.9
2024,1,27,4,0
1952,1,28,4,0
1953,1,28,4,0
1954,1,28,4,0
1955,1,28,4,0
1956,1,28,4,0
1957,1,28,4,0
1958,1,28,4,0
1959,1,28,4,0
1960,1,28,4,0
1961,1,28,4,0
1962,1,28,4,0
1963,1,28,4,0
1964,1,28,4,0
1965,1,28,4,0
1966,1,28,4,0
1967,1,28,4,0
1968,1,28,4,0
1969,1,28,4,0
1970,1,28,4,0
1971,1,28,4,19.417
1972,1,28,4,23.353
1973,1,28,4,121.789
1974,1,28,4,109.749
1975,1,28,4,166.885
1976,1,28,4,416.498
1977,1,28,4,421.541
1978,1,28,4,736.696
1979,1,28,4,616.01
1980,1,28,4,650.234
1981,1,28,4,3325.32
1982,1,28,4,9466.44
1983,1,28,4,5274.35
1984,1,28,4,12513.3
1985,1,28,4,6653.27
1986,1,28,4,14480.5
1987,1,28,4,16719
1988,1,28,4,18501.7
1989,1,28,4,8132.02
1990,1,28,4,17698.2
1991,1,28,4,19541.7
1992,1,28,4,15227.8
1993,1,28,4,17233.5
1994,1,28,4,23876
1995,1,28,4,16540.3
1996,1,28,4,20397.9
1997,1,28,4,16824.9
1998,1,28,4,13910.4
1999,1,28,4,16871.8
2000,1,28,4,12189.4
2001,1,28,4,11353.4
2002,1,28,4,31321.6
2003,1,28,4,20801.5
2004,1,28,4,27079.9
2005,1,28,4,19111.5
2006,1,28,4,19656.6
2007,1,28,4,27817.8
2008,1,28,4,28546.5
2009,1,28,4,15078.9
2010,1,28,4,12941.2
2011,1,28,4,16271.8
2012,1,28,4,11525.3
2013,1,28,4,25236.2
2014,1,28,4,22029.3
2015,1,28,4,10237.3
2016,1,28,4,10116.1
2017,1,28,4,15080.4
2018,1,28,4,16170.1
2019,1,28,4,11149.3
2020,1,28,4,9805.21
2021,1,28,4,21596.6
2022,1,28,4,15547.4
2023,1,28,4,9943.45
2024,1,28,4,8818.47
1952,1,29,4,0
1953,1,29,4,0
1954,1,29,4,0
1955,1,29,4,0
1956,1,29,4,0
1957,1,29,4,0
1958,1,29,4,0
1959,1,29,4,0
1960,1,29,4,0
1961,1,29,4,0
1962,1,29,4,0
1963,1,29,4,0
1964,1,29,4,0
1965,1,29,4,0
1966,1,29,4,0
1967,1,29,4,0
1968,1,29,4,0
1969,1,29,4,0
1970,1,29,4,0
1971,1,29,4,0
1972,1,29,4,0
1973,1,29,4,0
1974,1,29,4,0
1975,1,29,4,0
1976,1,29,4,0
1977,1,29,4,0
1978,1,29,4,0
1979,1,29,4,0
1980,1,29,4,0
1981,1,29,4,0
1982,1,29,4,0
1983,1,29,4,1792.41
1984,1,29,4,2581.23
1985,1,29,4,98.868
1986,1,29,4,58.734
1987,1,29,4,58.448
1988,1,29,4,98.789
1989,1,29,4,0
1990,1,29,4,2108.16
1991,1,29,4,6.246
1992,1,29,4,4811.56
1993,1,29,4,5956.79
1994,1,29,4,2780.62
1995,1,29,4,1888.57
1996,1,29,4,1827.65
1997,1,29,4,5579.06
1998,1,29,4,11626.2
1999,1,29,4,5231.24
2000,1,29,4,8495.69
2001,1,29,4,2763.4
2002,1,29,4,13867.9
2003,1,29,4,60.687
2004,1,29,4,7910.04
2005,1,29,4,4925.79
2006,1,29,4,956.009
2007,1,29,4,2891.93
2008,1,29,4,5998.42
2009,1,29,4,6868.45
2010,1,29,4,14001.4
2011,1,29,4,11968
2012,1,29,4,7012.03
2013,1,29,4,9727.13
2014,1,29,4,17715.5
2015,1,29,4,14033.3
2016,1,29,4,11562.2
2017,1,29,4,12573
2018,1,29,4,12162.8
2019,1,29,4,12870.8
2020,1,29,4,18760.6
2021,1,29,4,14354.9
2022,1,29,4,10625.2
2023,1,29,4,5445.85
2024,1,29,4,12692.1
1952,1,30,4,0
1953,1,30,4,0
1954,1,30,4,0
1955,1,30,4,0
1956,1,30,4,0
1957,1,30,4,0
1958,1,30,4,0
1959,1,30,4,0
1960,1,30,4,0
1961,1,30,4,0
1962,1,30,4,0
1963,1,30,4,0
1964,1,30,4,0
1965,1,30,4,0
1966,1,30,4,0
1967,1,30,4,0
1968,1,30,4,0.651
1969,1,30,4,0
1970,1,30,4,0
1971,1,30,4,0
1972,1,30,4,0
1973,1,30,4,0
1974,1,30,4,0
1975,1,30,4,41.779
1976,1,30,4,0
1977,1,30,4,0
1978,1,30,4,220.359
1979,1,30,4,4.167
1980,1,30,4,370.107
1981,1,30,4,496.472
1982,1,30,4,1923.95
1983,1,30,4,8033.08
1984,1,30,4,1488.16
1985,1,30,4,4128.36
1986,1,30,4,1212.32
1987,1,30,4,13654.4
1988,1,30,4,3639.84
1989,1,30,4,4017.42
1990,1,30,4,8658.37
1991,1,30,4,5854.76
1992,1,30,4,9885.31
1993,1,30,4,23266.8
1994,1,30,4,10618.1
1995,1,30,4,26084.8
1996,1,30,4,14757.6
1997,1,30,4,5186.41
1998,1,30,4,38474.2
